ROW,YEAR,species,CAPDATE,juldate,PERIOD,missing_data,BAND,sex,age,how_sexed,CAPSITE,ver_hab,USE_HAB,hematocrit,T,T_SQRT,T_Log,USE_T,CAPTIME,StdJulDep,Time2Dep,mass,fat,CAPBM,WING,tarsus,TAIL,BANDER,BLOOD_TIME,HEM,TOTAL,bs1,bs7,bs14,bs30,BR1,BR7,BR14,BR30
1229,2010,BAWW,1/17/10,17,1,,259082326,M,SY,PLUM,LII, ,,0.45,,,, ,1040,NA,,10.9,4,2,68,17.54,50,MAT,2,31.3,70.08,0,0,0,,0,0,8.2,
1254,2010,BAWW,1/19/10,19,1,,259082328,M,ASY,PLUM,MII, ,,0.45,,,, ,1208,NA,,10.3,4,2,66,15.83,59.5,MAT,2,30.95,68.91,0,0,0,,0,0,8.2,
1272,2010,BAWW,1/21/10,21,1,,259082331,F,SY,PLUM,LII, ,,0.45,,,, ,1130,NA,,10.9,4,2,67,17.45,50.5,MAT,3,31.56,70.6,0,0,0,,0,0,8.2,
1284,2010,BAWW,1/22/10,22,1,,259082335,M,SY,PLUM,LI, ,,0.45,,,, ,1120,NA,,11.1,4,2,66,18.1,48,MAT,3,31.01,68.23,0,0,0,,0,0,8.2,
1322,2010,BAWW,1/25/10,25,1,,259082340,F,SY,PLUM,MI, ,,0.45,,,, ,1110,NA,,9.9,3,2,64,17.49,49,MAT,3,28.11,62.39,0,0,0,,0,0,0,
440,2008,BAWW,1/18/08,18,1,,246022868,F,ASY,PLUM,LII, ,,0.46,,,, ,1008,NA,,8.7,1,2,65,17.48,48,MAT,5,29.57,64.63,0,0,5.1,,0,2.7,2.7,
732,2009,BAWW,1/20/09,20,1,,246022858,F,ASY,PLUM,LII, ,,0.46,,,, ,825,NA,,9.8,2,2,68,17.18,50,MAT,6,19.95,43.37,0,0,0,,0,0,17.5,
742,2009,BAWW,1/21/09,21,1,,258048811,M,SY,PLUM,MII, ,,0.46,,,, ,1345,NA,,9,2,1,67,16.96,50.5,MAT,7,31.48,68.78,0,0,0,,0,0,17.5,
780,2009,BAWW,1/27/09,27,1,,258048821,F,SY,PLUM,MI, ,,0.46,,,, ,930,NA,,8.5,1,1,65,17.14,48,MAT,8,5.25,11.43,0,7.6,7.6,,6.7,17.7,17.7,
1282,2010,BAWW,1/22/10,22,1,,259082334,F,ASY,PLUM,LI, ,,0.46,,,, ,1040,NA,,9.2,2,2,64.5,16.23,48,MAT,2,31.98,69.82,0,0,0,,0,0,8.2,
1346,2010,BAWW,1/27/10,27,1,,259082342,F,ASY,PLUM,LI, ,,0.46,,,, ,1110,NA,,9.2,2,2,67.5,18.02,49.5,MAT,4,32.05,70.11,0,0,0,,0,0,0,
1354,2010,BAWW,1/28/10,28,1,,259082344,M,SY,PLUM,LI, ,,0.46,,,, ,1100,NA,,9.9,3,1,66,17.22,49,MAT,3,31.04,67.08,0,0,0,,0,0,0,
751,2009,BAWW,1/22/09,22,1,,246022877,F,ASY,PLUM,MII, ,,0.47,,,, ,828,NA,,9.3,2,2,66,17.51,48,MAT,7,6.81,14.57,0,0,0,,0,0,7.1,
792,2009,BAWW,1/29/09,29,1,,251004354,F,ASY,PLUM,LII, ,,0.47,,,, ,830,NA,,9.3,3,2,62,17.22,45.5,CMT,3,26.16,55.9,0,7.6,7.6,,0,17.7,17.7,
1224,2010,BAWW,1/16/10,16,1,,258049021,F,ASY,PLUM,MII, ,,0.47,,,, ,1133,NA,,8.6,2,1,64.5,17.42,46.5,MAT,4,19.53,41.3,0,0,0,,0,1.5,8.2,
1241,2010,BAWW,1/18/10,18,1,,259082327,F,SY,PLUM,LII, ,,0.47,,,, ,1200,NA,,10.7,4,2,65,17.2,51,MAT,4,31.44,67.04,0,0,0,,0,0,8.2,
731,2009,BAWW,1/20/09,20,1,,258044805,F,ASY,PLUM,LII, ,,0.48,,,, ,749,NA,,8.2,1,1,65,17.26,49,MAT,5,24.1,50.11,0,0,0,,0,0,17.5,
753,2009,BAWW,1/22/09,22,1,,258048813,F,SY,PLUM,MII, ,,0.48,,,, ,936,NA,,8.6,1,2,65.5,17.3,48.5,MAT,6,5.17,10.7,0,0,0,,0,0,7.1,
1223,2010,BAWW,1/16/10,16,1,,259082325,M,SY,PLUM,MII, ,,0.48,,,, ,1133,NA,,8.9,2,1,69,17.28,49,MAT,3,33.87,70.09,0,0,0,,0,1.5,8.2,
448,2008,BAWW,1/25/08,25,1,,246022892,F,ASY,PLUM,LI, ,,0.51,,,, ,934,NA,,9.7,0,2,74.5,18.38,47.5,MAT,10,8,15.68,0,53.3,53.3,,0,13.5,16.2,
721,2009,BAWW,1/19/09,19,1,,258048801,F,ASY,PLUM,LII, ,,0.51,,,, ,734,NA,,8.2,0,2,65,17.14,46,CMT,2,32,62.86,0,0,0,,0,0,17.5,
945,2009,BTBW,3/12/09,71,2,,258049007,M,SY,PLUM,MM, ,,0.43,21,4.58,1.32,Y,915,NA,,8.5,2,1,62,18.83,51,RCD,3,29.51,69.17,0,0,43.2,109.2,0,0,0,0
930,2009,BTBW,3/7/09,66,2,,258048861,M,SY,PLUM,LIIT, ,,0.43,127.58,11.3,2.11,Y,714,NA,,9,4,1,64,18.29,51.6,CMT,2,26.64,62.39,0,0,101.6,109.2,0,0,0,0
946,2009,BTBW,3/12/09,71,2,Y,258049008,F,ASY,PLUM,MM, ,,0.41,,,, ,915,NA,,8.8,1,2,61.5,18.57,48,RCD,5,26.48,64.05,0,0,43.2,109.2,0,0,0,0
937,2009,BTBW,3/9/09,68,2,,258048825,F,SY,PLUM,LII, ,,0.51,,,, ,737,NA,,8,0,1,60,17.84,47,CMT,3,33.85,66.77,0,0,101.6,109.2,0,0,0,0
1490,2010,BTBW,2/11/10,42,1,Y,251004379,M,ASY,PLUM,MI, ,,0.4,,,, ,1220,NA,,9.7,2,1,65.5,18.3,55,MAT,4,18.07,44.71,0,0,5.1,5.1,0,2.2,2.2,2.2
1495,2010,BTBW,2/12/10,43,1,,251004355,F,ASY,PLUM,MM, ,,0.44,,,, ,715,NA,,8.4,1,2,61.5,18.64,51,MAT,8,10.85,24.44,0,0,5.1,5.1,0,2.2,2.2,2.2
1732,2010,BTBW,3/19/10,78,3,Y,251004355,F,ASY,PLUM,MII, ,,0.42,,,, ,740,NA,,7.7,0,1,61.5,18.64,51,MAT,5,11.95,28.52,0,0,0,30.5,0,0,0,4
1767,2010,BTBW,3/20/10,79,3,Y,258048828,M,ASY,PLUM,LII, ,,0.42,,,, ,1035,NA,,8.4,1,1,68,18.43,53,NWC,3,28.32,66.95,0,0,0,30.5,0,0,0,4
1822,2010,BTBW,3/24/10,83,3,,251004372,M,ASY,PLUM,MI, ,,0.46,,,, ,640,NA,,8.9,2,1,63.5,17.91,51,CMT,3,28.55,61.56,0,0,0,30.5,0,0,0,4
1902,2010,BTBW,3/29/10,88,3,Y,251004346,M,ASY,PLUM,MM, ,,0.41,,,, ,1045,NA,,8.7,2,1,64.5,19.05,52,MAT,4,19.62,47.53,0,0,0,0,0,0.5,0.5,4.5
1894,2010,BTBW,3/28/10,87,3,Y,259082339,M,ASY,PLUM,LI, ,,0.41,,,, ,1000,NA,,8.9,2,1,64,18.63,50.5,CMT,3,25.09,61.89,0,0,0,0,0,0.5,0.5,4.5
899,2009,BTBW,2/24/09,55,1,,258048858,M,ASY,PLUM,LIAT, ,,0.44,,,, ,1021,NA,,9.1,0,2,63.5,18.02,52,CMT,2,26.09,59.74,0,58.4,66,71.1,0,0,0,6.7
982,2009,BTBW,3/18/09,77,3,,251004346,M,ASY,PLUM,MM, ,,0.4,41.93,6.48,1.62,Y,825,NA,,9.4,1,1,64.5,19.05,52,CMT,5,26.51,67.09,0,0,0,101.6,0,8,8,8
968,2009,BTBW,3/15/09,74,3,Y,258048871,F,ASY,PLUM,URI, ,,0.4,,,, ,1300,NA,,8.9,2,1,61.5,18.64,49,CMT,6,9.47,23.59,0,0,0,101.6,8,8,8,8
1030,2009,BTBW,3/21/09,80,3,Y,258048848,F,SY,PLUM,MII, ,,0.42,,,, ,1105,NA,,8.7,2,1,60,18.12,50.5,MAT,3,29.13,69.27,0,0,0,101.6,0,0,8,8
994,2009,BTBW,3/19/09,78,3,,246022879,F,ASY,PLUM,LII, ,,0.43,,,, ,817,NA,,8.2,1,2,59,17.68,49,MAT,6,28.87,67.8,0,0,0,101.6,0,8,8,8
973,2009,BTBW,3/16/09,75,3,,258048875,F,SY,PLUM,URI, ,,0.43,,,, ,847,NA,,7.8,2,1,60.5,18.77,48.5,CMT,3,20.36,47.23,0,0,0,101.6,0,8,8,8
993,2009,BTBW,3/19/09,78,3,,258049013,F,SY,PLUM,LII, ,,0.43,,,, ,750,NA,,9.2,2,3,59,18.44,52.5,CMT,4,29.47,68.51,0,0,0,101.6,0,8,8,8
960,2009,BTBW,3/14/09,73,2,,258048868,F,ASY,PLUM,LIAT, ,,0.44,,,, ,950,NA,,8.8,0,1,61.5,18.19,51,CMT,9,14.37,32.86,0,0,0,101.6,0,8,8,8
1372,2010,BTBW,1/31/10,31,1,Y,246022879,F,ASY,PLUM,LII, ,,0.41,,,, ,1320,NA,,8.4,2,2,59,17.68,49,MAT,NA,27.75,68.32,0,0,0,0,0,0,0,8.2
1054,2009,BTBW,3/25/09,84,3,,258049023,M,ASY,PLUM,MI, ,,0.48,50.76,7.12,1.71,Y,643,NA,,8.2,0,1,63.5,18.19,52.5,MAT,4,31.3,64.75,17.8,17.8,17.8,119.4,0,5.5,13.5,13.5
1127,2009,BTBW,4/3/09,93,3,,258048882,M,ASY,PLUM,LII, ,,0.46,66.19,8.14,1.82,Y,1150,NA,,9.1,2,1,64.5,19.4,50,CMT,2,28.23,61.94,0,0,17.8,17.8,0,0,5.5,13.5
1094,2009,BTBW,3/27/09,86,3,,258048917,M,SY,PLUM,LP, ,,0.4,75.18,8.67,1.88,Y,1130,NA,,9.3,2,2,64,18.63,54,CMT,2,26.5,66.61,0,17.8,17.8,61,0,5.5,13.5,13.5
1153,2009,BTBW,4/8/09,98,3,,251004123,M,ASY,PLUM,MII, ,,0.44,84.72,9.2,1.93,Y,729,NA,,9.3,2,1,64.5,18.23,51.5,CMT,14,27.51,63.23,0,0,0,17.8,0,0,0,13.5
1144,2009,BTBW,4/6/09,96,3,,246022859,F,ASY,PLUM,MM, ,,0.45,,,, ,842,NA,,8.7,2,2,60.5,18.83,50,CMT,2,28.69,64.07,0,0,17.8,17.8,0,0,5.5,13.5
1128,2009,BTBW,4/3/09,93,3,,251004113,F,ASY,PLUM,LII, ,,0.46,,,, ,806,NA,,7.8,0,1,62.5,18.25,50.5,CMT,8,23.82,51.94,0,0,17.8,17.8,0,0,5.5,13.5
1129,2009,BTBW,4/3/09,93,3,,258048881,F,SY,PLUM,LII, ,,0.47,,,, ,918,NA,,7.8,0,1,58,17.66,46,CMT,4,31.35,67.32,0,0,17.8,17.8,0,0,5.5,13.5
2113,2010,BTBW,4/10/10,100,3,,258048882,M,ASY,PLUM,RD2, ,,0.44,,,, ,1315,NA,,9.9,2,2,64.5,19.4,50,CMT,3,28.03,64.22,0,10.2,25.4,25.4,0,0,14.9,15.4
2102,2010,BTBW,4/8/10,98,3,,259083109,M,ASY,PLUM,URII, ,,0.45,,,, ,1030,NA,,9.9,4,2,64.5,18.78,52.5,JAR,5,26.77,58.97,10.2,10.2,25.4,25.4,0,0,15.4,15.4
2098,2010,BTBW,4/7/10,97,3,,259083107,M,ASY,PLUM,URII, ,,0.46,,,, ,920,NA,,8.7,1,2,67,17.93,53,JAR,3,25.2,54.89,0,17.8,25.4,25.4,0,0,15.4,15.4
1510,2010,BTBW,2/14/10,45,1,Y,246022860,F,ASY,PLUM,LII, ,,0.4,,,, ,1140,NA,,8.4,2,2,59.5,18.82,49,MAT,2,27.6,68.55,0,0,5.1,5.1,0,14,16.2,16.2
1554,2010,BTBW,2/17/10,48,1,,258048828,M,ASY,PLUM,LII, ,,0.43,,,, ,1200,NA,,9,2,2,68,18.43,53,CMT,5,27.97,64.45,0,0,0,5.1,0,14,16.2,16.2
854,2009,BTBW,2/13/09,44,1,,258048841,M,SY,PLUM,LP, ,,0.5,22.93,4.79,1.36,Y,816,NA,,9,0,1,62,18.34,50.5,CMT,4,33.28,66.78,7.6,7.6,12.7,20.3,0,0,0,17.7
883,2009,BTBW,2/22/09,53,1,Y,246022860,F,ASY,PLUM,LII, ,,0.42,,,, ,740,NA,,8.2,0,1,59.5,18.82,49,CMT,4,26.8,63.13,0,0,7.6,20.3,0,0,0,17.7
855,2009,BTBW,2/13/09,44,1,,258048842,F,ASY,PLUM,LII, ,,0.45,,,, ,944,NA,,8.4,2,1,60,18.11,49.5,MAT,4,28.51,62.8,7.6,7.6,12.7,20.3,0,0,0,17.7
862,2009,BTBW,2/14/09,45,1,,258048846,F,SY,PLUM,MII, ,,0.46,,,, ,1200,NA,,9.1,2,2,60,17.99,47,CMT,8,29.63,65.05,0,7.6,12.7,20.3,0,0,0,17.7
866,2009,BTBW,2/16/09,47,1,,258048848,F,SY,PLUM,LII, ,,0.47,,,, ,805,NA,,8.4,1,1,60,18.12,50.5,MAT,8,31.36,67.12,0,7.6,12.7,20.3,0,0,0,17.7
837,2009,BTBW,2/10/09,41,1,,258048836,F,ASY,PLUM,MI, ,,0.43,,,, ,830,NA,,8.3,2,2,60.5,18.7,49.5,MAT,6,20.72,48.55,0,0,5.1,12.7,0,0,0,19.2
811,2009,BTBW,2/7/09,38,1,,255040149,F,ASY,PLUM,LIIP, ,,0.45,,,, ,845,NA,,8.6,1,2,61.5,16.78,47.5,AMP/MBG,6,5.12,11.3,0,5.1,12.7,12.7,0,0,17.7,24.8
812,2009,BTBW,2/7/09,38,1,,258048830,M,SY,PLUM,LIIP, ,,0.45,,,, ,1115,NA,,9.3,1,2,62,18.14,49,AMP,7,7.93,17.76,0,5.1,12.7,12.7,0,0,17.7,24.8
580,2008,BTBW,3/23/08,83,3,,246022885,F,ASY,PLUM,LI, ,,0.45,294.19,17.15,2.47,Y,700,NA,,8.3,0,2,60,18.61,51,MAT,3,31.6,69.55,0,5.1,20.4,50.9,0,0,5,29.1
581,2008,BTBW,3/23/08,83,3,,251004364,M,ASY,PLUM,LI, ,,0.44,344.08,18.55,2.54,Y,725,NA,,7.9,0,1,64,18.11,51.5,MAT,5,26.65,60.81,0,5.1,20.4,50.9,0,0,5,29.1
807,2009,BTBW,2/5/09,36,1,,258048828,M,SY,PLUM,LII, ,,0.51,138.96,11.79,2.14,Y,1025,NA,,9.6,0,2,66,18.43,51,CMT,5,34.42,67.98,0,5.1,12.7,12.7,0,0,17.7,35.2
808,2009,BTBW,2/5/09,36,1,,251004106,M,ASY,PLUM,LII, ,,0.45,164.89,12.84,2.22,Y,715,NA,,9,2,2,64.5,18.79,50,CMT,5,26.9,60.33,0,5.1,12.7,12.7,0,0,17.7,35.2
523,2008,BTBW,3/14/08,74,2,,251004351,M,SY,PLUM,LII, ,,0.43,846.02,29.09,2.93,Y,805,NA,,8.9,0,2,65,18.71,51,PPM,6,26.28,60.6,0,20.3,25.4,35.6,0,19.4,28.1,38.1
542,2008,BTBW,3/18/08,78,3,,246022871,M,SY,PLUM,MM, ,,0.47,107.58,10.37,2.03,Y,825,NA,,8.9,0,2,65.5,17.94,53,MAT,4,32.71,69.05,0,10.2,30.5,45.8,0,3,22,39.1
556,2008,BTBW,3/20/08,80,3,,251004114,M,SY,PLUM,URIII, ,,0.42,256.5,16.02,2.41,Y,725,NA,,8.2,2,2,66,18.66,,JEC,4,25.38,60.94,0,15.3,35.6,50.9,0,1,20.4,39.1
543,2008,BTBW,3/18/08,78,3,,251004356,M,ASY,PLUM,LII, ,,0.48,350.66,18.73,2.54,Y,1120,NA,,9.1,0,2,63.5,18.51,50.5,CMT,4,30.95,64.43,0,10.2,30.5,45.8,0,3,22,39.1
557,2008,BTBW,3/20/08,80,3,Y,251004113,F,ASY,PLUM,URIII, ,,0.42,,,, ,625,NA,,7.9,1,2,62.5,18.25,50.5,JEC,6,12.54,29.74,0,15.3,35.6,50.9,0,1,20.4,39.1
535,2008,BTBW,3/17/08,77,3,,246022879,F,ASY,PLUM,LII, ,,0.44,,,, ,720,NA,,7.9,0,2,59,17.68,49,MAT,0,26.13,59.86,10.2,15.3,30.5,45.8,1,3,22,39.1
544,2008,BTBW,3/18/08,78,3,,251004355,F,ASY,PLUM,MM, ,,0.45,,,, ,710,NA,,8.1,0,2,61.5,18.64,51,MAT,4,24.24,53.44,0,10.2,30.5,45.8,0,3,22,39.1
1181,2009,BTBW,4/14/09,104,3,,258049023,M,ASY,PLUM,MI, ,,0.5,133.76,11.57,2.13,Y,749,NA,,8.1,2,1,63.5,18.19,52.5,CMT,4,28.45,56.51,0,5.1,5.1,22.9,0,34,34,39.5
1165,2009,BTBW,4/12/09,102,3,,258048828,M,SY,PLUM,PI, ,,0.41,38.03,6.17,1.58,Y,749,NA,,8.8,0,1,66,18.43,51,CMT,3,25.05,60.88,0,5.1,5.1,22.9,8,27.5,27.5,41
1166,2009,BTBW,4/12/09,102,3,,258048891,F,SY,PLUM,PI, ,,0.44,,,, ,1209,NA,,8.5,2,1,59,18.51,49.5,CMT,12,30.79,69.38,0,5.1,5.1,22.9,8,27.5,27.5,41
598,2008,BTBW,3/26/08,86,3,,251004372,M,ASY,PLUM,MI, ,,0.43,120.69,10.99,2.08,Y,1025,NA,,9.1,0,2,63.5,17.91,51,MAT,3,29.36,68.9,0,10.1,20.3,45.7,0.7,21.4,22.4,50.5
608,2008,BTBW,3/27/08,87,3,,251004379,M,ASY,PLUM,MI, ,,0.51,2276.81,47.72,3.36,N,1150,NA,,9.3,2,2,65.5,18.3,55,MAT,4,34.81,68.57,2.5,5,20.3,45.7,20.7,24.9,25.9,54
472,2008,BTBW,2/25/08,56,1,,246022871,M,SY,PLUM,MM, ,,0.42,129.42,11.38,2.11,Y,715,NA,,9.1,0,2,65.5,17.94,53,MAT,3,28.54,67.5,5.1,10.2,10.2,20.4,0,10,10,71.5
473,2008,BTBW,2/25/08,56,1,,251004346,M,ASY,PLUM,MM, ,,0.42,573.53,23.95,2.76,Y,1203,NA,,9.4,2,2,64.5,19.05,52,JLD,5,19.08,45.37,5.1,10.2,10.2,20.4,0,10,10,71.5
492,2008,BTBW,3/3/08,63,2,,251004106,M,ASY,PLUM,LII, ,,0.44,79.73,8.93,1.9,Y,946,NA,,9.2,2,2,64.5,18.79,50,JHJ,20,29.76,68.02,0,5.1,15.3,25.5,7.1,7.1,17.1,78.6
1214,2009,BTBW,4/21/09,111,3,,258048830,M,SY,PLUM,MM, ,,0.43,181.02,13.45,2.26,Y,831,NA,,8.9,2,2,62,18.14,49,CMT,5,29.21,68.12,0,25.4,30.5,48.3,0,40,74,79.5
1215,2009,BTBW,4/21/09,111,3,,251004355,F,ASY,PLUM,MM, ,,0.44,,,, ,900,NA,,9.6,3,2,61.5,18.64,51,MAT,18,10.83,24.81,0,25.4,30.5,48.3,0,40,74,79.5
1216,2009,BTBW,4/21/09,111,3,,246022859,F,ASY,PLUM,MM, ,,0.5,,,, ,918,NA,,9.8,4,2,60.5,18.83,50,CMT,4,24.83,49.95,0,25.4,30.5,48.3,0,40,74,79.5
637,2008,BTBW,4/1/08,92,3,,235089960,M,ASY,PLUM,LII, ,,0.5,135.29,11.63,2.13,Y,830,NA,,8.7,0,3,63.5,18.56,51,CMT,5,33.4,66.28,20.3,157.3,164.9,195.4,64,174.3,175,197
631,2008,BTBW,3/31/08,91,3,,251004123,M,ASY,PLUM,LII, ,,0.45,65.27,8.08,1.81,Y,1215,NA,,9.2,1,2,64.5,18.23,51.5,CMT,5,22.73,50.85,45.7,149.7,157.3,187.8,40.1,175,175,204.1
650,2008,BTBW,4/3/08,94,3,,251004126,F,SY,PLUM,URII, ,,0.43,,,, ,805,NA,,8.7,0,2,63,19.19,50.5,JEC,6,23.08,53.27,0,154.8,159.8,195.4,22,172.1,197,219
672,2008,BTBW,4/9/08,100,3,,251004130,M,SY,PLUM,URI, ,,0.45,191.66,13.84,2.28,Y,1400,NA,,9.1,4,3,66.5,18.72,50.5,CMT,2,28.98,64.1,0,30.5,185.3,210.7,48,72.8,248.4,272.8
697,2008,BTBW,4/17/08,108,3,,220012947,M,SY,PLUM,LI, ,,0.5,52.13,7.22,1.72,Y,700,NA,,11.6,4,2,65,18.51,53,JLD,3,33.6,67.66,0,5.1,61,225.9,0,9.6,103.4,300.4
698,2008,BTBW,4/17/08,108,3,Y,251004372,M,ASY,PLUM,URIII, ,,,117.97,10.86,2.07,Y,900,NA,,9.9,0,2.5,63.5,17.91,51,FA,6,NA,NA,0,5.1,61,225.9,0,9.6,103.4,300.4
734,2009,BTBW,1/20/09,20,1,,258048806,M,SY,PLUM,LII, ,,0.45,48.66,6.98,1.69,Y,1030,NA,,9.5,2,1,63,18.76,53,MAT,4,25.02,55.56,0,0,0,,0,0,17.5,
443,2008,BTBW,1/20/08,20,1,,246022873,M,ASY,PLUM,MII, ,,0.45,56.66,7.53,1.75,Y,927,NA,,8.3,0,2,66.5,18.29,54,MAT,5,26.87,60.05,0,0,5.1,,0.5,0.5,3.2,
439,2008,BTBW,1/17/08,17,1,Y,246022860,F,SY,PLUM,LII, ,,,215.12,14.67,2.33,Y,720,NA,,7.6,0,2,59,18.82,48.5,MAT,5,NA,NA,0,0,5.1,,0,2.7,2.7,
444,2008,BTBW,1/20/08,20,1,,999999999,M,999,PLUM,MII, ,,0.48,692.87,26.32,2.84,Y,856,NA,,,,NA,,,, ,6,13.56,27.99,0,0,5.1,,0.5,0.5,3.2,
735,2009,BTBW,1/20/09,20,1,Y,258048807,F,SY,PLUM,LII, ,,0.38,,,, ,1030,NA,,8.6,2,2,60,17.77,52,MAT,6,2.07,5.47,0,0,0,,0,0,17.5,
1318,2010,BTBW,1/25/10,25,1,Y,251004372,M,ASY,PLUM,MI, ,,0.41,,,, ,830,NA,,9.3,0,1,63.5,17.91,51,MAT,4,28.36,68.68,0,0,0,,0,0,0,
724,2009,BTBW,1/19/09,19,1,Y,258048803,M,ASY,PLUM,LII, ,,0.42,,,, ,1030,NA,,8.7,2,1,64,19.01,54,MAT,4,14.24,34.16,0,0,0,,0,0,17.5,
723,2009,BTBW,1/19/09,19,1,,258048804,F,SY,PLUM,LII, ,,0.44,,,, ,1132,NA,,8.4,2,1,59,19.52,49.5,MAT,0,28.24,64.18,0,0,0,,0,0,17.5,
1317,2010,BTBW,1/25/10,25,1,,259082339,M,ASY,PLUM,MI, ,,0.45,,,, ,750,NA,,9.2,4,2,64,18.63,50.5,MAT,5,15.58,34.86,0,0,0,,0,0,0,
793,2009,BTBW,1/29/09,29,1,,258048825,F,SY,PLUM,LII, ,,0.46,,,, ,830,NA,,8.9,2,2,60,17.84,47,CMT,5,27.79,60.87,0,7.6,7.6,,0,17.7,17.7,
1145,2009,COYE,4/6/09,96,3,,258048885,M,ASY,PLUM,MM, ,,0.48,29.34,5.42,1.47,Y,1022,NA,,12.2,5,3,57,19.11,51,CMT,2,33.03,68.47,0,0,17.8,17.8,0,0,5.5,13.5
1154,2009,COYE,4/8/09,98,3,,258048845,M,ASY,PLUM,MII, ,,0.5,55,7.42,1.74,Y,705,NA,,13.3,6,3,56,20.07,48,CMT,4,25.8,51.28,0,0,0,17.8,0,0,0,13.5
863,2009,COYE,2/14/09,45,1,,258048845,M,AHY,PLUM,MII, ,,0.38,254.43,15.95,2.41,Y,1120,NA,,10.7,4,2,56,20.07,48,CMT,5,9.5,24.93,0,7.6,12.7,20.3,0,0,0,17.7
1182,2009,COYE,4/14/09,104,3,,258048893,M,SY,PLUM,MI, ,,0.45,50.59,7.11,1.7,Y,1050,NA,,9.2,4,3,53,19.2,48.5,CMT,4,30.25,67.7,0,5.1,5.1,22.9,0,34,34,39.5
609,2008,COYE,3/27/08,87,3,,251004377,M,AHY,PLUM,MI, ,,0.46,164.35,12.82,2.22,Y,935,NA,,9.7,2,3,54.5,20.28,53.5,MAT,5,28.53,62.5,2.5,5,20.3,45.7,20.7,24.9,25.9,54
1195,2009,COYE,4/17/09,107,3,,258048896,M,ASY,PLUM,LII, ,,0.46,160.51,12.67,2.21,Y,729,NA,,9.3,3,2,54,19.66,57,CMT,6,31.03,67.5,5.1,10.2,10.2,28,0,73,73,78.5
1331,2010,COYE,1/26/10,26,1,Y,258048893,M,ASY,PLUM,LI, ,,0.4,,,, ,1040,NA,,9.2,3,3,55,19.2,53.5,MAT,NA,26.57,66.44,0,0,0,,0,0,0,
932,2009,MAWA,3/8/09,67,2,,258048862,M,SY,PLUM,URII, ,,0.43,48.18,6.94,1.68,Y,1140,NA,,7.2,2,1,61,17.74,59,CMT,4,28.45,66.7,0,0,101.6,109.2,0,0,0,0
938,2009,MAWA,3/9/09,68,2,,258048863,M,SY,PLUM,LII, ,,0.44,54.16,7.36,1.73,Y,1006,NA,,7.8,0,1,59,18.26,52,MAT,7,27.93,63.75,0,0,101.6,109.2,0,0,0,0
995,2009,MAWA,3/19/09,78,3,,253012038,M,SY,PLUM,LII, ,,0.47,21.93,4.68,1.34,Y,1055,NA,,7.6,2,2,60,17.61,53,MAT,3,28.77,61.4,0,0,0,101.6,0,8,8,8
996,2009,MAWA,3/19/09,78,3,,253012037,M,SY,PLUM,LII, ,,0.46,83.91,9.16,1.92,Y,1027,NA,,8.3,3,1,59.5,18.42,51,MAT,5,30.35,66.4,0,0,0,101.6,0,8,8,8
885,2009,MAWA,2/22/09,53,1,,258048854,M,AHY,PLUM,LII, ,,0.46,21.72,4.66,1.34,Y,940,NA,,8.2,3,1,60,18.58,50,CMT,4,30.17,65.39,0,0,7.6,20.3,0,0,0,17.7
527,2008,MAWA,3/15/08,75,3,Y,251004352,999,999,PLUM,LI, ,,0.4,,,, ,915,NA,,7.7,2,3,58.5,17.26,49,MAT,4,27.03,67.06,0,12.7,20.3,35.6,0,4,28.1,38.1
545,2008,MAWA,3/18/08,78,3,,241079046,M,SY,PLUM,LII, ,,0.44,551.92,23.49,2.74,Y,1210,NA,,6.6,0,2,58.5,,51,MAT,4,26.31,59.38,0,10.2,30.5,45.8,0,3,22,39.1
638,2008,MAWA,4/1/08,92,3,,251004124,M,SY,PLUM,LII, ,,0.38,309.75,17.6,2.49,Y,1200,NA,,7.3,2,2,57,17,46.5,CMT,3,25.31,67.13,20.3,157.3,164.9,195.4,64,174.3,175,197
632,2008,MAWA,3/31/08,91,3,,251004120,M,SY,PLUM,LII, ,,0.42,361.23,19.01,2.56,Y,855,NA,,7.9,0,1.5,59,18.1,48.5,CMT,6,17.46,41.31,45.7,149.7,157.3,187.8,40.1,175,175,204.1
664,2008,MAWA,4/5/08,96,3,,251004129,M,ASY,PLUM,LII, ,,0.43,263.18,16.22,2.42,Y,1155,NA,,7.5,3,2,57,18.09,46,CMT,4,27.15,63.54,0,73.6,159.8,195.4,0,126.1,197,217.4
665,2008,MAWA,4/5/08,96,3,,251004128,M,SY,PLUM,LII, ,,0.43,565.35,23.78,2.75,Y,1111,NA,,7.6,2,2,58,16.75,49,CMT,6,27.22,62.93,0,73.6,159.8,195.4,0,126.1,197,217.4
782,2009,MAWA,1/27/09,27,1,,255040121,F,SY,PLUM,MI, ,,0.45,,,, ,1150,NA,,7.4,1,1,56,16.79,48.5,MAT,NA,13.37,29.48,0,7.6,7.6,,6.7,17.7,17.7,
908,2009,NOPA,2/25/09,56,1,,255039509,M,SY,PLUM,MM, ,,0.44,,,, ,910,NA,,6.8,1,1,55.5,16.37,40,CMT,3,30.72,69.89,58.4,58.4,66,71.1,0,0,0,0
909,2009,NOPA,2/25/09,56,1,,255039511,M,ASY,PLUM,MII, ,,0.44,,,, ,1215,NA,,7.8,1,1,61,17.15,46,MAT,3,28.85,64.94,58.4,58.4,66,71.1,0,0,0,0
